drainage_density,logDoK
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
0.0018930794904008508,-0.7963628320971619
