drainage_density,logDoK
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
0.0018930794904008508,-2.991364433443567
